,Nome da Música,link,album,letra,artista
31,"Bewitched, Bothered and Bewildered (With Tony Bennett)",/lady-gaga/bewitched-bothered-and-bewildered-with-tony-bennett.html,,"After one whole quart of brandy Like a daisy, I'm awake With no bromo-seltzer handy I don't even shake  Men are not a new sensation I've done pretty well I think But this half-pint imitation Put me on the blink  I'm wild again, beguiled again A simpering, whimpering child again Bewitched, bothered and bewildered am I Couldn't sleep and wouldn't sleep When love came and told me, I shouldn't sleep Bewitched, bothered and bewildered am I  Lost my heart, but what of it He is cold I agree He can laugh, but I love it Although the laugh's on me I'll sing to him, each spring to him And long, for the day when I'll cling to him Bewitched, bothered and bewildered - am I  He's a fool and don't I know it But a fool can have his charms I'm in love and don't I show it Like a babe in arms  Love's the same old sad sensation Lately I've not slept a wink Since this half-pint imitation Put me on the blink  I've sinned a lot, I'm mean a lot But I'm like sweet seventeen a lot Bewitched, bothered and bewildered - am I I'll sing to him, each spring to him And worship the trousers that cling to him Bewitched, bothered and bewildered - am I  When he talks, he is seeking Words to get, off his chest Horizontally speaking, he's at his very best Vexed again, perplexed again Thank God, I can be oversexed again Bewitched, bothered and bewildered - am I  Wise at last, my eyes at last Are cutting you down to your size at last Bewitched, bothered and bewildered - no more Burned a lot, but learned a lot And now you are broke, so you earned a lot Bewitched, bothered and bewildered - no more  Couldn't eat, was dispeptic Life was so hard to bear Now my heart's antiseptic Since you moved out of there  Romance, finis Your chance, finis Those ants that invaded my pants, finis Bewitched, bothered and bewildered - no more",Lady Gaga
32,Big Girl Now (feat. New Kids On The Block),/lady-gaga/big-girl-now-feat-new-kids-on-the-block.html,,"I'm a big boy, you're a big girl now, now, ow I'm a big girl, you're a big boy now, now, ow  Back in the day when you were young (it was fun) Little girl, didn't think you were the one (Now here I come) Your sexy walk, your sexy talk (That`s what`s up) Little girl, you're clearly not the same kid form the block  I ain't that little girl no more Not, no more, That`s for sure Boy get your ass out on the floor Let's explore, let's explore  You know I like the way you moving (Moving) Girl you're all grown up and now you`re ready to let it go Wanna be a big girl, got to prove it (Prove it) With a body like that you got a grown man ready to blow  I'm a big boy, you're a big girl now, now, ow I'm a big girl, you're a big boy now, now, ow  Back in the day when I was young (Kinda dumb) But I always knew I'd be the one (Girl here you come) Gonna get you wet, gonna make you sweat (Girl I bet) Gonna give you something you ain't never gonna forget  You ain't no little girl no more (nope) That's for sure (Yup), Booty like Oh Wanna work it like a big girl let's explore Now drop it to the floor, babyy get raw  You know I like the way you moving (Moving) Girl you're all grown up and now your ready to let it go Wanna be a big girl, got to prove it (Prove it) With a body like that you got a grown man ready to blow  You know I like the way you moving (Moving) Girl you're all grown up and now your ready to let it go (Let it go) Wanna be a big girl, got to prove it (Prove it) With a body like that you got a grown man ready to blow  I'm a big boy, you're a big girl now, now, ow I'm a big girl, you're a big boy now, now, ow I'm a big boy, you're a big girl now, now, ow I'm a big girl, you're a big boy now, now, ow  I've been waiting too long for you to get naughty, Beat me, spank me daddy come on, touch my body Say that good things come to those who wait Come and take it mamma before it`s too late  Oh, Baby, Oh Yeah, Oh Yeah, You know I like the way  You know I like the way you moving (Moving) Girl you're all grown up and now your ready to let it go Wanna be a big girl, got to prove it (Prove it) With a body like that you got a grown man ready to blow  You know I like the way you moving (Moving) Girl you're all grown up and now your ready to let it go Wanna be a big girl, got to prove it (Prove it) With a body like that you got a grown man ready to blow  Hey, Hey, Hey, Hey, Hey Yeah Woo, Woo, Woo, Woo, Woo, A grown man ready to blow Woo, Woo, Woo, Woo, Woo",Lady Gaga
33,Bitch Don't Kill My Vibe,/lady-gaga/bitch-dont-kill-my-vibe.html,,"I am a sinner who's probably gonna sin again Lord forgive me, Lord forgive me Things I don't understand Sometimes I need to be alone Bitch don't kill my vibe, bitch don't kill my vibe I can feel your energy from two planets away I got my drink, I got my music I would share it but today I'm yelling Bitch don't kill my vibe, bitch don't kill my vibe Bitch don't kill my vibe, bitch don't kill my vibe  Look inside of my soul and you can find gold and maybe get rich Look inside of your soul and you can find out it never exist I can feel the changes, I can feel a new life I always knew life can be dangerous I can say that I like a challenge and you to me is painless You don't know what pain is How can I paint this picture when the color blind is hanging with you Fell on my face and I woke with a scar Another mistake living deep in my heart Wear it on top of my sleeve in a flick I can admit that it did look like yours Why you resent every making of this Tell me your purpose is petty again But even a small lighter can burn a bridge Even a small lighter can burn a bridge  I can feel the changes I can feel the new people around me just want to be famous You can see that my city found me then put me on stages To me that's amazing To you that's a quick check with all disrespect let me say this  I am a human who's probably gonna fall again Lord forgive me, Lord forgive me Things I don't understand Sometimes I need to be alone Bitch don't kill my vibe, bitch don't kill my vibe I can feel your energy from two planets away I got my drink, I got my music I would share it but today I'm yelling Bitch don't kill my vibe, bitch don't kill my vibe Bitch don't kill my vibe, bitch don't kill my vibe  I'm trying to keep it alive and not compromise the feeling we love You're trying to keep it deprived and only co-sign what radio does And I'm looking right past you We live in a world, we live in a world on two different axis You live in a world, you living behind the mirror I know what you scared of, the feeling of feeling emotions inferior This shit is vital, I know you had to This shit is vital, I know you had to Die in a pitiful vain, tell me a watch and a chain Is way more believable, give me a feasible gain Rather a seasonal name, I'll let the people know this is something you can blame On yourselves you can remain stuck in a box I'm a break out and then hide every lock I'm a break out and then hide every lock  I can feel the changes I can feel the new people around me just want to be famous You can see that my city found me then put me on stages To me that's amazing To you that's a quick check with all disrespect let me say this  I am a sinner who's probably gonna sin again Lord forgive me, Lord forgive me Things I don't understand Sometimes I need to be alone Bitch don't kill my vibe, bitch don't kill my vibe I can feel your energy from two planets away I got my drink, I got my music I would share it but today I'm yelling Bitch don't kill my vibe, bitch don't kill my vibe Bitch don't kill my vibe, bitch don't kill my vibe  You ain't heard a chorus like this in a long time Don't you see that long line And they waiting on Kendrick like the first and the fifteenth Threes in the air I can see you are, in sync Hide your feelings, hide your feelings now what you better do I'll take your girlfriend and put that pussy on a pedestal Bitch don't kill my vibe, bitch don't kill my vibe Walk out the door and they scream it's alive My New Year's resolution is to stop all the pollution Talk too motherfucking much, I got my drink I got my music I say bitch don't kill my vibe, bitch don't kill my vibe Bitch don't kill my vibe, bitch don't kill my vibe",Lady Gaga
34,Black Jesus † Amen Fashion,/lady-gaga/black-jesus-amen-fashion.html,Born This Way: The Collection,"Black, black, black Black, black, black Black, black, black  Jesus is the new black Jesus is the new black Jesus is the new black Jesus is the new black, ow  I grew up in New York City Since I was born on Broadway, baby Moved downtown when I was just 19 To start a new life on the New York scene  There's no way I could be stopped Was taking my best shot I had better plan  There's no way I could be stopped Was coming for your spot I met a better man  Amen, on the runway Dressed in his best Amen fashion, on the runway Work it Black Jesus Amen, on the runway Dressed in his best Amen fashion, on the runway Work it Black Jesus  Dancing in my relevation Underground pop civilization Concrete poetry to feed my mind Old symbolism was left behind  There's no way I could be stopped Was taking my best shot I had better plans  There's no way I could be stopped Was coming for your spot I met a better men  Amen, on the runway Dressed in his best Amen fashion, on the runway Work it Black Jesus Amen, on the runway Dressed in his best Amen fashion, on the runway Work it Black Jesus  Put it on Amen Fashion Celebrate Ooh ooh A new compassion Put it on Amen Fashion Celebrate Ooh ooh Style your passion  Put it on Amen Fashion Celebrate Ooh Ooh A new compassion Put it on Amen Fashion Celebrate Ooh ooh Wear out your vision  Black Jesus, Black Jesus, Black Jesus Jesus is the new black, ow  Amen, on the runway Dressed in his best Amen fashion, on the runway Work it Black Jesus Amen, on the runway Dressed in his best Amen fashion, on the runway Work it Black Jesus  Amen, on the runway Dressed in his best Amen fashion, on the runway Work it Black Jesus Amen, on the runway Dressed in his best Amen fashion, on the runway Work it Black Jesus",Lady Gaga
35,Black Jesus † Amen Fashion (Michael Woods Remix),/lady-gaga/black-jesus-amen-fashion-michael-woods-remix.html,Born This Way - The Remix,Put it on Amen Fashion  Black Jesus  Put it on Amen Fashion  Black Jesus  Put it on Black Jesus,Lady Gaga
36,Bloody Mary,/lady-gaga/bloody-mary.html,Born This Way: The Collection,"Bloody, bloody, bloody, bloody  Love is just a history that they may prove And when you're gone I'll tell them my religion's you When Pontius comes to kill the king upon his throne I'm ready for their stones  I'll dance, dance, dance With my hands, hands, hands Above my head like Jesus said  I'm gonna dance, dance, dance With my hands, hands, hands Above my head, dance together Forgive him before he's dead  Because I won't cry for you I won't crucify the things you do I won't cry for you See, when you're gone I'll still be Bloody Mary  (Love)  We are not Just art for Michaelangelo to carve He can't rewrite the agro of my furied heart I'll wait on mountain tops in Paris cold Je ne veux pas mourir toute seule  I'll dance, dance, dance With my hands, hands, hands Above my head like Jesus said  I'm gonna dance, dance, dance With my hands, hands, hands Above my head, dance together Forgive him before he's dead  Because I won't cry for you I won't crucify the things you do Because I won't cry for you See,when you're gone I'll still be Bloody Mary  (Love)  Gaga, gaga Gaga, gaga Gaga, gaga Gaga, gaga  Dum dum, da di da Dum dum, da di da da da da di da Dum dum, da di da Dum dum, da di da Dum dum, da di da da da da di da Dum dum, da di da  I won't cry for you I won't crucify the things you, do, do, do I won't cry for you See, when you're gone I'll still be Bloody Mary  Oh, oh, oh, oh, oh Oh, oh, oh, oh, oh Oh, oh, oh, oh, oh Oh, oh, oh, oh, oh Oh, oh, oh, oh, oh Oh, oh, oh, oh, oh Oh, oh, oh, oh, oh Oh, oh, oh, oh, oh  No, leibe nacht geht",Lady Gaga
37,Bloody Mary (Clinton Sparks Remix),/lady-gaga/bloody-mary-clinton-sparks-remix.html,,"Oh, oh, oh, oh, oh...  Love is just a history that they may prove And when you're gone I'll tell them my religion's you When Pontius comes to kill the king upon his throne I'm ready for their stones  I'll dance, dance, dance With my hands, hands, hands Above my head like Jesus said  I'm gonna dance, dance, dance With my hands, hands, hands Above my head, dance together Forgive him before he's dead  Because I won't cry for you I won't crucify the things you do I won't cry for you See, when you're gone I'll still be Bloody Mary  (Love, love, love, love...)  (Dance, dance, dance...)  Oh, oh, oh, oh, oh...  We are not Just art for Michaelangelo to carve He can't, rewrite the agro of my furied heart I'll wait on mountain tops in Paris cold Je ne veux pas mourir toute seule  I'll dance, dance, dance With my hands, hands, hands Above my head like Jesus said  I'm gonna dance, dance, dance With my hands, hands, hands Above my head, dance together Forgive him before he's dead  Because I won't cry for you I won't crucify the things you do Because I won't cry for you See, when you're gone I'll still be Bloody Mary  (Love, love, love, love...)  (Dance, dance, dance...)  Bloody, bloody, bloody",Lady Gaga
38,Bloody Mary (The Horrors Remix),/lady-gaga/bloody-mary-the-horrors-remix.html,Born This Way: The Collection,"Love is just a history that they may prove And when you're gone I'll tell them my religion's you When Pontius comes to kill the king upon his throne I'm ready for their stones  I'll dance, dance, dance With my hands, hands, hands Above my head, head, head  I'll dance, dance, dance With my hands, hands, hands Above my head, head, head  We are not Just art for Michaelangelo to carve He can't, rewrite the agro of my furied heart I'll wait on mountain tops in Paris cold Je ne veux pas mourrir toute seule  I'll dance, dance, dance With my hands, hands, hands Above my head, head, head  I'll dance, dance, dance With my hands, hands, hands Above my head, head, head  I'll dance, dance, dance With my hands, hands, hands Above my head, head, head  I'll dance, dance, dance With my hands, hands, hands Above my head, head, head",Lady Gaga
39,Blueberry Kisses,/lady-gaga/blueberry-kisses.html,,"Blueberry kisses, My lips they miss his, oh yeah Where did you go now? Where did you go? Blueberry kisses.  I told you baby, I'd love you, maybe, But you stopped the clock the second time around.  Refrão: I need you around (blueberry kisses) I need you around (blueberry kisses) I need you around (blueberry kisses) (Round and round, round and round and round)  Verso 2: Blueberry kisses, The muffin man, he misses them kisses, yeah. Where did they go now? Where did you go? Blueberry kisses.  I told you baby, I'd l-o-v you, maybe, But you stopped the clock the second time around.  You know it's crazy,  But I've been feeling lately, That I need you around  I need you around (blueberry kisses) I need you around (blueberry kisses) I need you around (blueberry kisses)",Lady Gaga
40,Born This Way,/lady-gaga/born-this-way.html,Born This Way: The Collection,"(Intro:) ""This is the manifesto of Mother Monster On Goat, a government-owned alien territory and space A birth of magnificent and magical proportions took place But the birth was not finite It was infinite As the womb slumbered And the mitosis of the future began It was perceived that this infamous moment in life is not temporal It is eternal And thus began the beginning of the new race A race within the race of humanity A race which bares no prejudice No judgement, but boundless freedom But on that same day As the eternal mother hovered in the multiverse Another more terrifying birth took place The birth of evil And as she herself split into two Rotating in agony between two ultimate forces The pendulum of joice began its dance It seems easy to imagine To gravitate instantly and unwaveringly towards good But she wondered: How can I protect something so perfect without evil?""  It doesn't matter if you love him, or capital H-I-M Just put your paws up 'Cause you were born this way, baby  My mama told me when I was young We are all born superstars  She rolled my hair and put my lipstick on In the glass of her boudoir  'There's nothin wrong with lovin who you are' She said, 'cause he made you perfect, babe'  'So hold your head up girl and you'll go far Listen to me when I say'  I'm beautiful in my way 'cause god makes no mistakes I'm on the right track baby I was born this way  Don't hide yourself in regret Just love yourself and you're set I'm on the right track baby I was born this way  Ooo there ain't no other way Baby, I was born this way Baby, I was born this way Ooo there ain't no other way Baby, I was born I'm on the right track, baby I was born this way  Don't be a drag - just be a queen Don't be a drag - just be a queen Don't be a drag - just be a queen Don't be!  Give yourself prudence And love your friends Subway kid, rejoice your truth  In the religion of the insecure I must be myself, respect my youth  A different lover is not a sin Believe capital H-I-M (hey hey hey) I love my life I love this record and Mi amore vole fe yah (love needs faith)  I'm beautiful in my way 'cause god makes no mistakes I'm on the right track baby I was born this way  Don't hide yourself in regret Just love yourself and you're set I'm on the right track baby I was born this way  Ooo there ain't no other way Baby, I was born this way Baby, I was born this way Ooo there ain't no other way Baby, I was born I'm on the right track, baby I was born this way  Don't be a drag, just be a queen Whether you're broke or evergreen You're black, white, beige, chola descent You're lebanese, you're orient Whether life's disabilities Left you outcast, bullied, or teased Rejoice and love yourself today 'cause baby you were born this way  No matter gay, straight, or bi Lesbian, transgendered life I'm on the right track, baby I was born to survive No matter black, white or beige Chola or orient made I'm on the right track, baby I was born to be brave  I'm beautiful in my way 'cause god makes no mistakes I'm on the right track, baby I was born this way  Don't hide yourself in regret Just love yourself and you're set I'm on the right track, baby I was born this way  Ooo there ain't no other way Baby, I was born this way Baby, I was born this way Ooo there ain't no other way Baby, I was born I'm on the right track, baby I was born this way  I was born this way hey! I was born this way hey! I'm on the right track, baby I was born this way hey!  I was born this way hey! I was born this way hey! I'm on the right track, baby I was born this way hey!",Lady Gaga
41,Born This Way (Bollywood Remix),/lady-gaga/born-this-way-bollywood-remix.html,,"Baby I was born this way Baby I was born this way  My mama told me when I was young We are all born superstars She rolled my hair and put my lipstick on In the glass of her boudoir  ""There's nothing wrong with lovin' who you are"" She said, ""'Cause he made you perfect, babe"" ""So hold your head up girl and you'll go far, Listen to me when I say""  I'm beautiful in my way 'Cause God makes no mistakes I'm on the right track baby I was born this way  Don't hide yourself in regret Just love yourself and you're set I'm on the right track baby I was born this way  Ooo there ain't no other way Baby I was born this way Baby I was born this way  Ooo there ain't no other way Baby I was born this way I'm on the right track baby I was born this way  Don't be a drag - just be a queen Don't be a drag - just be a queen Don't be a drag - just be a queen Don't be!  Give yourself prudence And love your friends Subway kid, rejoice your truth  In the religion of the insecure I must be myself, respect my youth  A different lover is not a sin Believe capital H-I-M (hey hey hey) I love my life I love this record and Mi amore vole fe yah (Same DNA)  I'm beautiful in my way 'Cause God makes no mistakes I'm on the right track baby I was born this way  Don't hide yourself in regret Just love yourself and you're set I'm on the right track baby I was born this way  Ooo there ain't no other way Baby I was born this way Baby I was born this way  Ooo there ain't no other way Baby I was born this way I'm on the right track baby I was born this way  Don't be a drag, just be a queen Whether you're broke or evergreen You're black, white, beige, chola descent You're lebanese, you're orient  Whether life's disabilities Left you outcast, bullied, or teased Rejoice and love yourself today 'Cause baby you were born this way  No matter gay, straight, or bi Lesbian, transgendered life I'm on the right track baby I was born to survive  No matter black, white or beige Chola or orient made I'm on the right track baby I was born to be brave  I'm beautiful in my way 'Cause God makes no mistakes I'm on the right track baby I was born this way  Don't hide yourself in regret Just love yourself and you're set I'm on the right track baby I was born this way  Ooo there ain't no other way Baby I was born this way Baby I was born this way  Ooo there ain't no other way Baby I was born this way I'm on the right track baby I was born this way  I was born this way hey! I was born this way hey! I'm on the right track baby I was born this way hey!  I was born this way hey! I was born this way hey! I'm on the right track baby I was born this way hey!  (Same DNA, I was born this way)",Lady Gaga
42,Born This Way (The Country Road Version),/lady-gaga/born-this-way-the-country-road-version.html,Born This Way (Deluxe Version),"It doesn't matter if you love him, or capital H-I-M Just put your paws up 'Cause you were born this way, Baby  (Verse:)  My mama told me when I was young We are all born superstars  She rolled my hair and put my lipstick on In the glass of her boudoir  'There's nothin wrong with lovin who you are' She said, 'cause he made you perfect, babe'  'So hold your head up girl and you'll go far, Listen to me when I say'  (Chorus:)  I'm beautiful in my way 'cause god makes no mistakes I'm on the right track baby I was born this way  Don't hide yourself in regret Just love yourself and you're set I'm on the right track baby I was born this way  (Post-chorus:)  Ooo there ain't no other way Baby I was born this way Baby I was born this way Ooo there ain't no other way Baby I was born I'm on the right track baby I was born this way  Don't be a drag - just be a queen Don't be a drag - just be a queen Don't be a drag - just be a queen Don't be!  (Verse:)  Give yourself prudence And love your friends Subway kid, rejoice your truth  In the religion of the insecure I must be myself, respect my youth  A different lover is not a sin Believe capital H-I-M (hey hey hey) I love my life i love this record and Mi amore vole fe yah (love needs faith)  (Chorus)  (Post-chorus)  If I want to make it country, Baby it's OK 'Cause I was born, I was born, I was born this way  From London, Paris, Japan back to U.S.A. Yeah I was born on the road, I was born to be brave.  No matter gay, straight, or bi, Lesbian, transgendered life I'm on the right track baby I was born to survive No matter black, white or beige Chola or orient made I'm on the right track baby I was born to be brave  (Chorus)  I was born this way hey! I was born this way hey! I'm on the right track baby I was born this way hey!  I was born this way hey! I was born this way hey! I'm on the right track baby I was born this way hey!",Lady Gaga
43,Born This Way (Twin Shadow Remix),/lady-gaga/born-this-way-twin-shadow-remix.html,Born This Way - The Remix,"""This is the manifesto of Mother Monster""  It doesn't matter if you love him, or capital H-I-M Just put your paws up 'Cause you were born this way, baby  My mama told me when I was young We are all born superstars She rolled my hair and put my lipstick on In the glass of her boudoir  'There's nothin wrong with lovin who you are' She said, 'cause he made you perfect, babe' 'So hold your head up girl and you'll go far Listen to me when I say'  I'm beautiful in my way 'cause god makes no mistakes I'm on the right track baby I was born this way  Don't hide yourself in regret Just love yourself and you're set I'm on the right track baby I was born this way (born this way)  Ooo there ain't no other way Baby, I was born this way Baby, I was born this way Ooo there ain't no other way Baby, I was born this way Baby, I was born this way  Don't be a drag - just be a queen Don't be a drag - just be a queen Don't be a drag - just be a queen Don't be!  Give yourself prudence And love your friends Subway kid, rejoice your truth  In the religion of the insecure I must be myself, respect my youth  A different lover is not a sin Believe capital H-I-M (hey, hey, hey) I love my life I love this record and Mi amore vole fe yah  I'm beautiful in my way 'Cause God makes no mistakes I'm on the right track baby I was born this way  Don't hide yourself in regret Just love yourself and you're set I'm on the right track baby I was born this way  Ooo there ain't no other way Baby, I was born this way Baby, I was born this way Ooo there ain't no other way Baby, I was born I'm on the right track, baby I was born this way  Don't be a drag, just be a queen Whether you're broke or evergreen You're black, white, beige, chola descent You're lebanese, you're orient Whether life's disabilities Left you outcast, bullied, or teased Rejoice and love yourself today 'Cause baby you were born this way  No matter gay, straight, or bi Lesbian, transgendered life I'm on the right track, baby I was born to survive No matter black, white or beige Chola or orient made I'm on the right track, baby I was born to be brave  I'm beautiful in my way 'Cause God makes no mistakes I'm on the right track, baby I was born this way  Don't hide yourself in regret Just love yourself and you're set I'm on the right track, baby I was born this way  Ooo there ain't no other way Baby, I was born this way Baby, I was born this way Ooo there ain't no other way Baby, I was born this way I'm on the right track, baby I was born this way  I was born this way, hey! I was born this way, hey! I'm on the right track, baby I was born this way, hey!  I was born this way, hey! I was born this way, hey! I'm on the right track, baby I was born this way, hey!",Lady Gaga
44,Born This Way (Zedd Remix),/lady-gaga/born-this-way-zedd-remix.html,Born This Way: The Collection,"My mama told me when I was young We are all born superstars She rolled my hair and put my lipstick on In the glass of her boudoir  'There's nothin wrong with lovin who you are' She said, 'cause he made you perfect, babe' 'So hold your head up girl and you'll go far Listen to me when I say'  I was born this way  Give yourself prudence And love your friends Subway kid, rejoice your truth  In the religion of the insecure I must be myself, respect my youth  A different lover is not a sin Believe capital H-I-M (hey hey hey) I love my life I love this record and Mi amore vole fe yah (love needs faith)  I'm beautiful in my way 'cause god makes no mistakes I'm on the right track baby I was born this way  Don't hide yourself in regret Just love yourself and you're set I'm on the right track baby I was born this way Way, way, way, way, way...  Same DNA",Lady Gaga
45,Boys Boys Boys (Manhattan Clique Remix),/lady-gaga/boys-boys-boys-manhattan-clique-remix.html,,"Boys  Boys, Boys, Boys  Boys, boys, boys We like boys in cars Boys boys boys Buy us drinks in bars Boys boys boys With hairspray and denim Boys boys boys We love them! We love them!  Hey there sugar baby saw you twice at the pop show You taste just like glitter mixed with rock n' roll I like you a lot lot Think you're really hot hot Know you think you're special when we dance real crazy Glamophonic Electronic Disco baby I like you a lot, lot All we want is hot, hot  Boys, boys, boys We like boys in cars Boys boys boys Buy us drinks in bars Boys boys boys With hairspray and denim Boys boys boys We love them! We love them!  Boys, boys, boys We like boys in cars Boys boys boys Buy us drinks in bars Boys boys boys With hairspray and denim Boys boys boys We love them! We love them!  Baby is a bad boy with some retro sneakers Let's go see The Killers and make out in the bleachers I like you a lot, lot Think you're really hot, hot Let's go to the party heard our buddy' the DJ Don't forget my lipstick I left it in your ashtray I like you a lot, lot All we want is hot, hot  I'm not loose, Ilike to party Let's get lost in your Ferrari Not psychotic or dramatic I like boys and that is that Love it when you call me ""legs"" In the morning buy me eggs Watch your heart when we're together Boys like you love me for ever  Boys, boys, boys We like boys in cars Boys boys boys Buy us drinks in bars Boys boys boys With hairspray and denim Boys boys boys We love them! We love them!  Boys, boys, boys We like boys in cars Boys boys boys Buy us drinks in bars Boys boys boys With hairspray and denim Boys boys boys We love them! We love them!  Boys, boys, boys",Lady Gaga
46,"Boys, Boys, Boys",/lady-gaga/boys-boys-boys.html,Born This Way: The Collection,"Hey there sugar baby Saw you twice at the pop show You taste just like glitter mixed with rock n' roll I like you a lot lot Think you're really hot hot Know you think you're special When we dance real crazy Glamophonic Electronic Disco baby I like you a lot, lot All we want is hot, hot  Boys, boys, boys We like boys in cars Boys boys boys Buy us drinks in bars Boys boys boys With hairspray and denim Boys boys boys We love them!  Baby is a bad boy with some retro sneakers Let's go see the killers and make out in the bleachers I like you a lot, lot Think you're really hot, hot Let's go to the party heard our buddy' the dj Don't forget my lipstick I left it in your ashtray I like you a lot, lot All we want is hot, hot  Boys, boys, boys We like boys in cars Boys boys boys Buy us drinks in bars Boys boys boys With hairspray and denim Boys boys boys We love them!  I'm not loose, ilike to party Let's get lost in your ferrari Not psychotic or dramatic I like boys and that is that Love it when you call me ""legs"" In the morning buy me eggs Watch your heart when we're together Boys like you love me for ever  Boys, boys, boys We like boys in cars Boys boys boys Buy us drinks in bars Boys boys boys With hairspray and denim Boys boys boys We love them!  (we love them!)",Lady Gaga
47,Brooklyn Nights,/lady-gaga/brooklyn-nights.html,,"I always thought it was you You always thought it was me We always thought we were it Seemed like a real perfect fit Those Brooklyn Nights set us free  I always thought even though We were so young we could grow Up in the end it'd be us We'd take the F or the bus Where Brooklyn Nights set us free  It's not that I don't wanna love you It's not that I'm really over it, you know (you know) It's just that I can't watch us bleed to death When we used to be Brooklyn Nights happy  I miss our cheap chandalier 'Member when dad hung it there? And we would watch Rocky IV The one where the Russian scored I loved Brigitte Nielsen's hair  I'd call you my champion Thought we had already won And cracked open our last beer Falling asleep in our tears Those Brooklyn Nights set us free  It's not that I don't wanna love you It's not that I'm really over it, you know (you know) It's just that I can't watch us bleed to death When we used to be Brooklyn Nights happy  I found an old pair of Keys in my purse that opened The walkup we shared How did they get there, jerk? I wanna see you there I wanna make it work  I didn't brush my hair And my lashes are falling Off of seven years Of our bad luck dating I want one last night there A Brooklyn Night affair A Brooklyn Night affair  It's not that I don't wanna love you It's not that I'm really over it, you know (you know) It's just that I can't watch us bleed to death When we used to be Brooklyn Nights happy  It's not that I don't want to love you 'Cause I really tried, and I Just wanna hang with the old you For just one Brooklyn Night adieu  Have a drink with your former self We both won't act like someone else Maybe then we'd both tell the truth For just one Brooklyn Night adieu",Lady Gaga
48,Brown Eyes,/lady-gaga/brown-eyes.html,The Fame,"In your brown eyes, walked away In your brown eyes, couldn't stay In your brown eyes, you watch her go  And turn the record on And wonder what went wrong What went wrong  If everything was everything But everything is over Everything could be everything If only we were older  Guess it's just a silly song about you And how I lost you And your brown eyes  In your brown eyes, i was feeling low 'cause they're brown eyes and you never know Got some brown eyes, but a sorrow face  I knew that it was wrong So baby, turn the record on Play that song  Where everything was everything But everything is over Everything could be everything If only we were older  Guess it's just a silly song about you And how I lost you And your brown eyes  Everything was everything But baby it's the last show Everything could be everything But it's time to say goodbye so Get your last fix, and your last hit Grab your old girl with her new tricks  Honey yeah, it's no surprise I got lost in your brown eyes  In your brown eyes Brown, brown eyes Your brown eyes Brown, brown eyes Got some brown eyes Brown, brown eyes Brown eyes",Lady Gaga
49,But Beautiful (with Tony Bennett),/lady-gaga/but-beautiful-with-tony-bennett.html,,"Love is funny or it's sad or it's quit or it's mad it's a good thing or it's bad  but beautiful beautiful to take a chance and if you fall, you fall and I'm thinking I wouldn't mind at all love is tearful or it's gay it's a problem or it's a play it's heartache either way  but beautiful and I'm thinking if you were mine I'd never let you go and that would be but beautiful I know love is beautifull I know",Lady Gaga
50,Cake Like Lady Gaga (feat. DJ White Shadow),/lady-gaga/cake-like-lady-gaga-feat-dj-white-shadow.html,,"Stunnin' all day, swag on a hundred million Private plane like Lady Gaga Sip champagne like Lady Gaga Sold out show like Lady Gaga Big bank full like Lady Gaga Iced out wrists, iced out chain I'm default in the fucking game Everybody knows my name Diamond ring like Lady Gaga Diamond ring in your face Fuck your face trick bitch Fuck your life trick bitch I'm caked up and I'll fuck your wife Fuck your life you bitch ass trick  I'm posted in the trap Strap with the ak Aiming at your fitted cap Cake like Lady Gaga Cake like Lady Gaga Cake like Lady Gaga Cake like Lady Gaga Cake like Lady Gaga  I'm posted in the trap Strap with the ak Aiming at your fitted cap Cake like Lady Gaga Cake like Lady Gaga Cake like Lady Gaga Cake like Lady Gaga Cake like Lady Gaga  I roll all the good shit You rolling on that Reggie Bush I roll like Lady Gaga Lady Gaga in this bitch Roll all fucking day Donatella on ya hoes Donatella got them clothes Donatella thats for sho' Chopper in the chopper on the way to a sold out show Lady Gaga bitch ass trick I put that on my papa jo I'll mop you all across the floor Snatch your fucking weave out bitch In front of paparazzi Singing paparazzi in this bitch  I'm posted in the trap Strap with the ak Aiming at your fitted cap Cake like Lady Gaga Cake like Lady Gaga Cake like Lady Gaga Cake like Lady Gaga Cake like Lady Gaga  Fuck the world like Lady Gaga Run the world like Lady Gaga Phantom purr like Lady Gaga Burka swag like Lady Gaga Twitter on 30 million Under thirty hundred million Thirty million fans straight fanning like my children Ask my man ... Eve about ... Ask anybody I'm rich Homie I got plenty Shut shit down like Lady Gaga Iced out crown and new chiffon I sun you son, ask your father Skull tattoo, I ain't your daughter  I'm posted in the trap Strap with the ak Aiming at your fitted cap Cake like Lady Gaga Cake like Lady Gaga Cake like Lady Gaga Cake like Lady Gaga Cake like Lady Gaga  I'm posted in the trap Strap with the ak Aiming at your fitted cap Cake like Lady Gaga Cake like Lady Gaga Cake like Lady Gaga Cake like Lady Gaga Cake like Lady Gaga",Lady Gaga
