,Nome da Música,link,album,letra,artista
30,Mal Pra Saúde,/clarice-falcao/mal-pra-saude.html,Tem Conserto,Já quebrei a cara na sua porta Desde então visivelmente a minha cara nunca foi a mesma  Já caí em frente a sua calçada Até hoje todo mundo nota que eu caminho meio torta  Cola um aviso do ministério na sua testa feito um cigarro Advertindo pra geral Você faz mal pra saúde  Você faz mal pra Você faz mal pra saúde   Já quebrei a cara na sua porta Desde então visivelmente a minha cara nunca foi a mesma  Já caí em frente a sua calçada Até hoje todo mundo nota que eu caminho meio torta  Cola um aviso do ministério na sua testa feito um cigarro Advertindo pra geral Você faz mal pra saúde  Você faz mal pra Você faz mal pra saúde   Não sou só eu que tô falando De dez especialistas acho que nenhum te recomendaria  Você faz mal pra Você faz mal pra saúde,Clarice Falcão
31,Marlon Brando,/clarice-falcao/marlon-brando.html,,"Você ""marlombra"" o meu coração E eu fico ""marlombrada"" por você  Vocês podem até não parecer Assim fisicamente Nem espiritualmente Nem em nenhum outro aspecto que eu me lembre  Mas pra mim Você está sempre ""marlombrando""",Clarice Falcão
32,Marta,/clarice-falcao/marta.html,Problema Meu,"Marta, é urgente, tem gente do banco Querendo falar com você Um telefonema pra sua gerente Eu acho que vai resolver  Marta, eu não te conheço Marta, seu rosto é um breu Marta, eu pago esse preço Porque o seu número deve ser bem parecido com o meu  Marta, perdoa o pobre coitado do Carlos Que não foi por mal Não sei dos detalhes Ele nas mensagens de texto parece legal  Marta, eu não te conheço Marta, seu rosto é um breu Marta, eu pago esse preço Porque o seu número deve ser bem parecido com o meu  Marta, se manda que a louca da Rita Já soube e tá indo aí O que você fez, Marta, não é dessa vez Mas um dia eu vou descobrir  Marta, fiquei preocupada Achando que você morreu Ninguém mais te liga Sua melhor amiga Um dia talvez fosse eu  Marta, fiquei com saudade Mas o que é que eu posso fazer Ninguém mais me liga Minha melhor amiga Eu acho que era você",Clarice Falcão
33,Minha Cabeça,/clarice-falcao/minha-cabeca.html,Tem Conserto,"Minha cabeça não é Flor que se cheire Não é, minha parceira Não faz nada que eu peço  Minha cabeça repete As mesmas coisas Repete, as mesmas coisas Até, não ter mais coisa  Minha cabeça escreve Mil roteiros com fins Mirabolantes em que ninguém sai vivo  Minha cabeça é tão, a minha cara Que eu fico de cara quando eu Lembro que existo  Só quem consegue calar Tudo aqui dentro arrumar Tudo aqui dentro é você  Só quem consegue fazer Psiu aqui dentro, botar Ordem aqui dentro é você  Minha cabeça é pior Durante a noite Porque ela fala mais alto E tem muitas certezas  Minha cabeça me faz Crer que eu sou doida E aí, me deixa doida Vê só, a ironia  Minha cabeça não quer Calar a boca Se quer, por um segundo Pra eu ouvir os outros  Minha cabeça só faz Me passa a perna E não sei, se ela minha Ou se eu que sou dela  Só quem consegue calar Tudo aqui dentro arrumar Tudo aqui dentro é você  Só quem consegue fazer Psiu aqui dentro, botar Ordem aqui dentro é você  Minha cabeça alguém cala Minha cabeça alguém tira Minha cabeça alguém troca Minha cabeça alguém muda Minha cabeça alguém cala Minha cabeça alguém tira Minha cabeça alguém troca Minha cabeça alguém muda  Minha cabeça alguém cala Minha cabeça alguém tira Minha cabeça alguém troca Minha cabeça alguém muda  Minha cabeça alguém chuta Minha cabeça alguém mata Minha cabeça alguém soca Minha cabeça alguém corta Minha cabeça alguém cala Minha cabeça alguém tira Minha cabeça alguém troca Minha cabeça alguém corta",Clarice Falcão
34,Monomania,/clarice-falcao/monomania.html,Monomania,Já te fiz muita canção São quatro ou cinco ou seis ou mais Eu sei demais Que tá demais  Eu chego com um violão Você só tá querendo paz Você desvia pra cozinha E eu vou cantando atrás  Hoje eu falei pra mim Jurei até Que essa não seria pra você E agora é  Hoje eu falei pra mim Jurei até Que essa não seria pra você  Se juntar cada verso meu E comparar Vai dar pra ver Tem mais você que nota dó  Eu vou ter que me controlar Se um dia eu quero enriquecer Quem vai comprar esse Cd Sobre uma pessoa só?  Hoje eu falei pra mim Jurei até Que essa não seria pra você E agora é  Hoje eu falei pra mim Jurei até Que essa não seria pra você,Clarice Falcão
35,Morrer Tanto,/clarice-falcao/morrer-tanto.html,Tem Conserto,"Eu queria tanto Parar de morrer tanto Eu queria tanto Para de morrer Cansa tanto  Nem todo mundo morre por tudo Tem gente que escova dente Dirige carro, arruma mala Põe uma roupa e segue em frente  Feito não doesse Feito fosse fácil Feito fosse isso Feito não morresse  Eu queria tanto Parar de morrer tanto Eu queria tanto Para de morrer Cansa tanto  Nem todo mundo morre por tudo Tem gente que escova dente Dirige carro, arruma mala Põe uma roupa e segue em frente  Feito não doesse Feito fosse fácil Feito fosse isso Feito não morresse Feito não morresse Feito não morresse Feito não morresse Feito não morresse Feito não morresse Feito não morresse Feito não morresse Feito não morresse Feito não morresse Eu queria tanto",Clarice Falcão
36,O After do Fim do Mundo,/clarice-falcao/o-after-do-fim-do-mundo.html,,"O mundo acabou Não foi explosão Foi bem aos poucos, ninguém percebeu E o que sobrou É prorrogação De um jogo que a gente já perdeu  Bem-vindos ao after do after do after do fim do mundo Bem-vindos ao after do after do after do after do after do after do after Bem-vindos ao after do after do after do fim do mundo Bem-vindos ao after do after do after do after do after do after do after  Eu sou a xepa, você é a xepa Eu sou a xepa, você é a xepa Eu sou a xepa, você é a xepa  Me chama, me chama, me chama, me ch-chama  Seu rosto, seu resto, seu rastro Seu gosto, seu gesto, seu gasto Entre tratos e retratos Se desfazem em pedaços Disfarçando os fatos Protegendo fetos E tirando fotos fúteis, fotos fúteis, fotos fúteis, fúteis, fúteis Em festas como essa (fúteis)  Olha em volta, curte o fim Aproveita enquanto acaba (se é que não acabou) Olha em volta, curte o fim Aproveita que estamos fritos, que estamos fritas, deixam-nos  Eu sou a xepa, você é a xepa Eu sou a xepa, você é a xepa Aqui a xepa virou a xepa  Bem-vindos ao after do after do after do fim do mundo Bem-vindos ao after do after do after do after Bem-vindos ao after do after do after do fim do mundo Bem-vindos ao after do after do after do after do after do after do after do after",Clarice Falcão
37,O Caixa Verde,/clarice-falcao/o-caixa-verde.html,,"Nem tudo que repete-pet-pet-pet É eco-eco, nem todo eco é chato-chato Ou eco é que repete Só que a gente não é eco chato ""xá"" com a gente as caixas de pasta de dente e cereal Que o nosso caixa verde vai te ajudar-a-a-ar  A gente poupa o seu tempo Isso não dá nenhum trabalho  Chega de papelão Ou de plástico Ou outra embalagem qualquer tipo assim Que você não queira levar pra casa  O plástico da caixa do pacote Tira qualquer um do sério-sério Excesso de embalagem só entope o seu armário Melhor deixar no caixa o que você não vai usar O caixa verde é o eco que você queria escutar-a-a-ar  A gente poupa o seu tempo Isso não dá nenhum trabalho  Chega de papelão Ou de plástico Ou outra embalagem qualquer tipo assim Que você não queira levar pra casa-a-a-a a-a-a",Clarice Falcão
38,O Que Eu Bebi,/clarice-falcao/o-que-eu-bebi.html,Monomania,"O que eu bebi por você dá pra encher um navio E não teve barril que me fez esquecer O que eu bebi por você nunca artista bebeu Nem pirata bebeu, nem ninguém vai beber  O que eu bebi por você quase sempre era ruim E bem antes do fim eu já tava à mercê O que eu bebi por você me fazia tão mal Que já era normal acordar no bidê  Cada dono de boteco e catador de lata agora te sorri agradecido Se o seu plano era contra o meu fígado Meu bem, você foi bem sucedido Parabéns pra você",Clarice Falcão
39,O Que Você Faz Pra Ser Feliz?,/clarice-falcao/o-que-voce-faz-pra-ser-feliz.html,,"O que faz você feliz? Você feliz o que é que faz? Você faz o que te faz feliz? O que faz você feliz você que faz!  Pra ser feliz Pra ser feliz O que você faz pra ser feliz?  E se a felicidade voa num balão Tão alto onde já não se enxerga mais Mas só ela pode lhe tirar do chão Pra ser feliz o que é que você faz?  A felicidade está por dentro Mas não vai sair no raio-x Você provoca os próprios sentimentos O que você faz pra ser feliz?  Pra ser feliz Pra ser feliz O que você faz pra ser feliz?  Longe, perto, dentro, tanto faz Quem quer felicidade corre atrás E às vezes ela está de baixo do nariz O que você faz pra ser feliz?  Pra ser feliz Pra ser feliz O que você faz pra ser feliz?",Clarice Falcão
40,Oitavo Andar,/clarice-falcao/oitavo-andar.html,Monomania,"Quando eu te vi fechar a porta Eu pensei em me atirar pela janela do oitavo andar Onde a Dona Maria mora Porque ela me adora e eu sempre posso entrar  Era bem o tempo de você chegar no T Olhar no espelho seu cabelo, falar com o Seu Zé E me ver caindo em cima de você Como uma bigorna cai em cima de um cartoon qualquer  E ai, só nós dois no chão frio De conchinha bem no meio-fio No asfalto riscados de giz Imagina que cena feliz  Quando os paramédicos chegassem E os bombeiros retirassem nossos corpos do Leblon A gente ia para o necrotério Ficar brincando de sério deitadinhos no bem-bom  Cada um feito um picolé Com a mesma etiqueta no pé Na autópsia daria pra ver Como eu só morri por você  Quando eu te vi fechar a porta Eu pensei em me atirar pela janela do oitavo andar Em vez disso eu dei meia-volta E comi uma torta inteira de amora no jantar",Clarice Falcão
41,Pra Ter o Que Fazer,/clarice-falcao/pra-ter-o-que-fazer.html,,Nada gosta de não fazer nada Todo telefone quer tocar Uma janela é tão infeliz fechada Quanto um carro sempre no mesmo lugar  Um relógio parado não existe Um som sem som tem uma vida ruim O apêndice é o órgão mais triste Por que comigo não vai ser assim?  E aí eu marco três consultas Antes de adoecer E aí eu faço um estardalhaço Só pra ter o que fazer  E eu me complico toda muito Pra depois me resolver E essa história demora horas Só pra ter o que fazer,Clarice Falcão
42,Qualquer Negócio,/clarice-falcao/qualquer-negocio.html,Monomania,Me deixa ser quem faz o laço Da gravata do mordomo Que te serve o jantar Me deixa ser o suporte Que segura a tela plana Da sua sala no lugar  Me deixa usar o pé pra equilibrar Aquela mesa bamba que você Aposentou há mais de um mês Me deixa ser a sua estátua de jardim O seu cabide de casacos Só não me tira de vez da sua casa  Eu posso ser a empregada Da empregada da empregada Da empregada do seu tio.  Me deixa ser o seu pinguim De geladeira Eu fico uma semana inteira sem mexer Me deixa ser o passarinho do relógio Que de hora em hora pode aparecer Pra eu te ver  Me deixa ser quem passa a calça que você Precisa usar no seu jantar À luz de velas com alguém Me deixa ser quem deixa vocês dois de carro Em um restaurante caro Só não deixa eu ser ninguém na sua vida  Eu posso ser a empregada Da empregada da empregada Da empregada da empregada Da empregada da empregada Da empregada do seu tio.,Clarice Falcão
43,Robespierre,/clarice-falcao/robespierre.html,,"Agora você vai mudar E é você mesmo que quer Agora você vai mudar E eu sou Robespierre  Agora você vai mudar Vai ser tudo como eu sonhei Agora você vai mudar E eu sou o Sarney  Você diz que amanhã deve ser diferente Só que esse amanhã já foi ontem e anteontem Não que eu conte, meu amor Mas você mente  Agora você vai mudar Agora esse agora é de vez Agora você vai mudar E eu sou um chinês  Agora você vai mudar Mas eu não vou ficar pra ver Agora você vai mudar Parabéns pra você  Você diz que amanhã deve ser diferente Só que esse amanhã já foi ontem e anteontem Não que eu conte, meu amor Mas você mente",Clarice Falcão
44,Se Esse Bar Fechar,/clarice-falcao/se-esse-bar-fechar.html,Problema Meu,Se esse bar fechar ele não vem Se esse bar fechar mesmo se ele vier Não vai ter mais ninguém Então se vocês me servirem mais uma Por mim tudo bem  Se esse bar fechar eu fico só Se esse bar fechar todos aqui Vão me olhar com a cara de dó Então se vocês me servirem mais uma Por mim é melhor  Eu sei que eu marquei às dez E eu sei que já são três Mas vai que ele se atrasou E quando ele chega eu já fui E a culpa é de vocês  Se esse bar fechar mais um revés Se esse bar fechar pra me tirar Cês vão ter que arrastar pelos pés Então se vocês me servirem mais uma Eu pago mais dez  Se esse bar fechar eu posso ir Se esse bar fechar faz tanto tempo Que eu não consigo dormir Mas se vocês não servirem mais uma Eu quebro isso aqui  Eu sei que eu marquei às dez E eu sei que já são seis Mas vai que ele se atrasou E quando ele chega eu já fui E a culpa é de vocês  Se esse bar fechar Se esse bar fechar,Clarice Falcão
45,Só + 6,/clarice-falcao/so-6.html,Tem Conserto,"Eu vou tomar mais uma só e vou Eu vou dançar mais uma só e vou Vou esperar nascer o sol e vou Eu só não quero ficar só e vou  Eu vou tomar mais uma só e vou Eu vou dançar mais uma só e vou Vou esperar nascer o sol e vou Eu só não quero ficar só e vou  Só mais seis Depois só mais seis outra vez Se Deus quiser, hoje só acaba amanhã Só mais seis Depois só mais seis outra vez Se Deus quiser, hoje só acaba amanhã  Na boca pro Beco do Rato pro after de alguém Pra casa do amigo do primo de não sei bem quem Pro bloco até esse bloco não ter mais ninguém Sou livre, sou livre, sou livre até ser refém  Na boca pro Beco do Rato pro after de alguém Pra casa do amigo do primo de não sei bem quem Pro bloco até esse bloco não ter mais ninguém Sou livre, sou livre, sou livre até ser refém  Vou esperar nascer o sol e vou Eu só não quero ficar só e vou  Só mais seis Depois só mais seis outra vez Se Deus quiser, hoje só acaba amanhã Só mais seis Depois só mais seis outra vez  Vou esperar nascer o sol e vou Eu só não quero ficar só e vou",Clarice Falcão
46,Survivor,/clarice-falcao/survivor.html,Regravação de Destiny's Child,"Now that you're out of my life I'm so much better You thought that I'd be weak without you But I'm stronger You thought that I'd be broke without you But I'm richer You thought that I'd be sad without you I laugh harder You thought I wouldn't grow without you Now I'm wiser Though that I'd be helpless without you But I'm smarter You thought that I'd be stressed without you But I'm chillin' You thought I wouldn't sell without you Sold 9 million  Thought I couldn't breathe without you I'm inhaling You thought I couldn't see without you Perfect vision You thought I couldn't last without you But I'm lastin' You thought that I would die without you But I'm livin' You thought that I would fail without you But I'm on top You thought it would be over by now But it won't stop You thought that I would self destruct But I'm still here Even in my years to come I'm still gon' be here  I'm a survivor I'm not gon give up I'm not gon stop I'm gon work harder I'm a survivor I'm gonna make it I will survive Keep on survivin'  Wishin' you the best Pray that you are blessed Bring success, no stress, and lots of happiness I'm better than that I'm not gon blast you on the radio I'm better than that I'm not gon lie to you and your family I'm better than that I'm not gon hate on you in the magazines I'm better than that I'm not gon compromise my Christianity I'm better than that I'm not gon diss you on the internet Cause my mama taught me better than that  I'm a survivor I'm not gon give up I'm not gon stop I'm gon work harder I'm a survivor I'm gonna make it I will survive Keep on survivin'  I'm a survivor I'm not gon give up I'm not gon stop I'm gon work harder I'm a survivor I'm gonna make it I will survive Keep on survivin'  I'm a survivor I'm not gon give up I'm not gon stop I'm gon work harder I'm a survivor I'm gonna make it I will survive Keep on survivin'",Clarice Falcão
47,Talvez,/clarice-falcao/talvez.html,Monomania,Talvez  Se eu fosse menos louca Se eu não fosse quem soca Desesperadamente sem parar um travesseiro branco  Se eu seguisse em frente Se eu não fosse propícia A visualizar gente rolando do barranco  Quem sabe Você não chamasse a polícia Talvez  Se eu não tivesse um troço Lá dentro da barriga Que eu sinto que está dançando a dança da garrafa  E que nunca se cansa E que é uma girafa Se esse bicho imundo não subisse até o pescoço  Quem sabe Eu não estivesse no fundo do poço Talvez  Se o mundo desfocasse E só se visse a gente E todas as pessoas que sobrassem fossem meros figurantes  Se a vida decidisse Mudar de roteirista E o gênero trocasse de repente num instante  Quem sabe A gente podia ser protagonista Talvez,Clarice Falcão
48,Tem Conserto,/clarice-falcao/tem-conserto.html,Tem Conserto,"Quem me quebrou Já não importa E se fui eu Peço desculpas A quem já se machucou com os cacos Eu vou limpar Essa bagunça  Tô quebrada, mas tem conserto Não parece, mas tem conserto Tô capenga, mas tem conserto Tá difícil, mas tem conserto  Quem me quebrou Já não importa E se fui eu Peço desculpas A quem já se machucou com os cacos Eu vou limpar Minha bagunça  Tô capenga, mas tem conserto Tá difícil, mas tem conserto Tô capenga, mas tem conserto Tá difícil, mas tem conserto Com um jeitinho aqui tem conserto Não sei como, mas tem conserto Vai que eu sou o meu conserto Dia desses eu me conserto",Clarice Falcão
49,Um Só,/clarice-falcao/um-so.html,Monomania,Eu pensei direito Fiz uma pesquisa Eu li a respeito E a gente é um só  Eu nos vi no espelho E contei nossos dedos Não fica vermelho A gente é um só  Sem você eu sumo Eu morro de fome Eu perco meu rumo Eu fico menor  Eu tenho o seu gosto E eu sou do seu jeito E a cor do seu rosto Eu já sei de cor  Mas se você planeja Nos partir ao meio Então nem pestaneja E faça sem dó  O meu desespero É que quando acaba Você fica inteiro E eu fico o pó,Clarice Falcão
50,Uma Canção Sobre Amor,/clarice-falcao/uma-cancao-sobre-amor.html,,"Quando eu te vi fechar a porta Eu pensei em me atirar pela janela do oitavo andar Onde a Dona Maria mora Porque ela me adora e eu sempre posso entrar  Era bem o tempo de você chegar no T Olhar no espelho seu cabelo, falar com o Seu Zé E me ver caindo em cima de você Como uma bigorna cai em cima de um cartoon qualquer  E ai, só nós dois no chão frio De conchinha bem no meio-fio No asfalto riscados de giz Imagina que cena feliz  Quando os paramédicos chegassem E os bombeiros retirassem nossos corpos do Leblon A gente ia para o necrotério Ficar brincando de sério deitadinhos no bem-bom  Cada um feito um picolé Com a mesma etiqueta no pé Na autópsia daria pra ver Como eu só morri por você  Quando eu te vi fechar a porta Eu pensei em me atirar pela janela do oitavo andar Em vez disso eu dei meia-volta E comi uma torta inteira de amora no jantar",Clarice Falcão
51,Vagabunda,/clarice-falcao/vagabunda.html,Problema Meu,"Nós duas somos apenas figuração No canto da mesma cena de um filme de ação Morrendo discretamente na mesma explosão Nós duas somos efeito colateral De um acidente de trem proposital Que não matou ninguém, mas foi quase fatal Então por que 'cê não vem?  Toma um chopp comigo, vagabunda Que eu sei a vagabunda que eu sou Repara, que conexão profunda De ter compartilhado um mesmo amor  Nós duas somos efeito colateral De um acidente de trem proposital Que não matou ninguém, mas foi quase fatal Nós duas somos apenas figuração No canto da mesma cena de um filme de ação Morrendo discretamente da mesma explosão Então me dá sua mão  Toma um chopp comigo, vagabunda Que eu sei a vagabunda que eu sou Repara, que conexão profunda De ter compartilhado um mesmo amor  Me dá seu telefone, inimiga Que é só você que vai compreender Aquela agonia na barriga Me liga, que eu tô que nem você",Clarice Falcão
52,Vinheta,/clarice-falcao/vinheta.html,Problema Meu,"Eu olho o telefone, eu guardo Eu olho novamente, eu guardo Eu olho uma terceira vez Vai que tá diferente  Eu paro e ligo pra mim mesma Só pra ver se a minha linha Continua funcionando E continua funcionando  Eu checo as mensagens Sete, oito, vinte vezes Só passou cinco minutos Eu senti passar três meses  Como é mesmo aquela história De e-mail que não chega? Eu lembrei aquela história Que e-mail sempre chega  Você disse que ia ligar Você disse que gostou Meu querido eu só posso pensar...  Que você foi atropelado Levantou cambaleante Deu de cara com um poste E quebrou catorze dentes E aí foi assaltado Por três caras gigantescos E na hora de sair Foi atropelado novamente E acordou com amnésia Em um hospital distante Amor, tomara que você esteja bem",Clarice Falcão
53,Y.M.C.A.,/clarice-falcao/y-m-c-a.html,Regravação de Village People,"Young man, there's no need to feel down I said, young man, pick yourself off the ground I said, young man, 'cause you're in a new town There's no need to be unhappy  Young man, there's a place you can go I said, young man, when you're short on your dough You can stay there, and I'm sure you will find Many ways to have a good time  It's fun to stay at the Y.M.C.A It's fun to stay at the Y.M.C.A They have everything for you men to enjoy You can hang out with all the boys  It's fun to stay at the Y.M.C.A It's fun to stay at the Y.M.C.A You can get yourself cleaned, you can have a good meal You can do whatever you feel  Young man, I was once in your shoes I said, I was down and out with the blues I felt no man cared if I were alive I felt the whole world was so tight  That's when someone came up to me And said, young man, be what you want to be I said, young man, you can make real your dreams But you got to know this one thing  It's fun to stay at the Y.M.C.A It's fun to stay at the Y.M.C.A They have everything for you men to enjoy You can hang out with all the boys  It's fun to stay at the Y.M.C.A It's fun to stay at the Y.M.C.A You can get yourself cleaned, you can have a good meal You can do whatever you feel",Clarice Falcão
