,Nome da Música,link,album,letra,artista
20,Eu e Você,/manu-gavassi/eu-e-voce.html,Manu Gavassi,"É complicado eu e você Há uma forte ligação Entre eu e você Ás vezes não quero te ver Ás vezes finjo que não ligo Mas não dá para esconder  E até posso tentar ser só uma amiga Mas não vai adiantar,se você não se liga Melhor você parar de tentar consertar o que ficou pra trás eu não vou mais lembrar É só você parar de me tratar tão bem Eu tô tentando te esquecer mas toda vez que eu te vejo esqueço o porque  Pra você não sei mentir Sei que nem você pra mim não adianta fingir Eu quase morro quando diz que pra você sou diferente Já te fiz feliz  E até posso tentar ser só uma amiga Mas não vai adiantar se você não se liga Melhor você parar de tentar consertar O que ficou pra trás eu não vou mais lembrar É só você parar de me tratar tão bem Eu tô tentando te esquecer mas toda vez que eu te vejo esqueço o porque  Não sei a razão (não sei a razão) pro meu coração bater (pro meu coração bater) tão forte assim (tão forte assim) toda vez que te vê (toda vez que te vê)  Melhor você parar de tentar consertar O que ficou pra trás eu não vou mais lembrar É só você parar de me tratar tão bem Eu tô tentando te esquecer mas toda vez que eu te vejo esqueço o porque  Eu tô tentando te esquecer mas toda vez que eu te vejo esqueço o porque",Manu Gavassi
21,Eu Me Proíbo,/manu-gavassi/eu-me-proibo.html,Clichê Adolescente,"Eu me proíbo de pensar em você Porque eu já vivi, sei o que vai acontecer Eu me proíbo de pensar em você outra vez Eu te proíbo de passar perto de mim De me roubar um beijo e me deixar assim Me perguntando o porquê de algo que não vai mais acontecer Momentos passam devagar ou rápido demais Não sei se eu me arrependi ou se eu quero mais De você  Não, não vá embora se eu pedir Não, não fale nada fique aqui Eu sei, não vou saber me acostumar Se você não está, não, não Não, não me olhe mais assim Não, nem pense em não pensar em mim Eu sei não vou saber me acostumar Se você não está, não, não  Eu me proíbo de imaginar nós dois Falando sobre a vida e sobre o depois Eu me proíbo de querer você aqui Eu te proíbo de olhar pra mim Porque eu sou crescida e já conheço o fim Eu te proíbo de cantar pra mim outra vez Momentos passam devagar ou rápido demais Não sei se eu me arrependi ou se eu quero mais De você  Não, não vá embora se eu pedir Não, não fale nada fique aqui E sei, não vou saber me acostumar Se você não está, não, não Não, não me olhe mais assim Não, nem pense em não pensar em mim Eu sei não vou saber me acostumar Se você não está, não, não  Eu estou ficando louca Mais eu escondo bem Eu procuro um sinal Mais enquanto ele não vem Eu te proíbo de passar perto de mim De me roubar um beijo e me deixar assim Eu te proíbo de esquecer o que aconteceu",Manu Gavassi
22,Eu Te Quero (Com Zeeba),/manu-gavassi/eu-te-quero-com-zeeba.html,,"You don't need to say a word Now I won't be moving on I'm locking up that door We don't need to act so cool Cause I already fell for you I already fell you  Logo eu, emocionalmente instável Meio louca, visceral Achava improvável Ser simples assim Tão “drama queen” Amor sem caos é estranho pra mim Mas com você É fácil me contradizer É estranho até perceber É estranho querer tanto você Eu nunca pensei Em silêncio com você Eu me encontrei Nem precisa falar nada meu amor Eu sei Acostumada com um drama meio que cansei  Eu nunca pensei Em silêncio com você Eu me encontrei Nem precisa falar nada meu amor, ok Eu já entendi que eu te quero Eu te quero You don't need to say a word Now I won't be moving on I'm locking up that door We don't need to act so cool  Cause I already fell for you Already fell you And I didn't even notice  Nunca pensei, nunca pensei, nunca nunca pensei  I've been to a thousand different places To find out But I still don't know No, I don't really know Sometimes I get lost But I realized That I just got to paradise I really really really fell for you There's no explanation Nothing I can do Eu nunca pensei Em silêncio com você Eu me encontrei Nem precisa falar nada meu amor Eu sei Acostumada com um drama meio que cansei Eu nunca pensei Em silêncio com você Eu me encontrei Nem precisa falar nada meu amor, ok Eu já entendi que eu te quero Eu te quero You don't need to say a word Now I won't be moving on I'm locking up that door We don't need to act so cool  Cause I already fell for you Already fell you And I didn't even notice  Nunca pensei, nunca pensei, nunca nunca pensei",Manu Gavassi
23,Farsa,/manu-gavassi/farsa.html,Vício - EP,"Quem diria agora olha pra você, amor Quem diria agora você é o galã, eu vou Fugir pra bem longe do seu ego Pra ver se de longe eu não me estresso Lembrando, se você estivesse só, você estaria aqui  Acordava de noite, chorando Me pedindo pra nunca te deixar Bastou um pouco de gente te olhando Pra esquecer quem você é, mas vou te lembrar Porque eu sei tão bem, tão bem Eu sei tão bem como ninguém  Relaxa, eu não vou revelar a sua farsa Ninguém vai saber Relaxa, eu não faço mais parte dessa farsa, não Ninguém vai saber que há dois meses atrás chorava Me implorando e me pedindo pra ficar Nem disfarça, que agora está no topo e não precisa se preocupar Mas relaxa, você disfarça muito bem, meu bem A sua farsa  Você escolheu a fama, eu escolhi o seu amor Parece triste, mas não é porque eu me livrei que eu vou Fugir pra bem longe desse drama Porque você de longe não me engana Eu sei que se você estivesse só, você estaria aqui E eu que sempre saquei seu esquema Perdi meu tempo, mas agora não perco mais Ter uma só sempre foi o seu problema Seu teatro eu aprendi muito tempo atrás É eu sei tão bem, tão bem Eu sei tão bem, como ninguém  Relaxa, eu não vou revelar a sua farsa Ninguém vai saber Relaxa, eu não faço mais parte dessa farsa, não Ninguém vai saber que há dois meses atrás chorava Implorando e me pedindo pra ficar Nem disfarça, que agora está no topo e não precisa se preocupar Mas relaxa, você disfarça muito bem, meu bem  Então fala difícil pra impressionar Pra da sua rebeldia ninguém mais lembrar Fala baixinho pra eu escutar, não escutar, não escutar Bebe um pouquinho pra impressionar E pega a modelinho pra se afirmar Solteiro é bem melhor Mais manchete e tal Mas cuidado que a queda é proporcional  Relaxa, eu não vou revelar a sua farsa Ninguém vai saber Relaxa, eu não faço mais parte dessa farsa, não Ninguém vai saber que há dois meses atrás chorava Implorando e me pedindo pra ficar Nem disfarça, que agora está no topo e não precisa se preocupar Mas relaxa, eu não vou revelar a sua farsa Ninguém vai saber Relaxa, eu não faço mais parte dessa farsa, não Ninguém vai saber que há dois meses atrás chorava Implorando e me pedindo pra ficar Nem disfarça, que agora está no topo e não precisa se preocupar Mas relaxa Relaxa, você disfarça muito bem meu bem Relaxa Yeah, yeah, yeah Relaxa Yeah, yeah, yeah, yeah, yeah",Manu Gavassi
24,Fora de Foco,/manu-gavassi/fora-de-foco.html,MANU,"[Verso 1] A melhor hora é sempre quando você chega e fecha a porta Vem me encarado e se encosta Faz minha pele te chamar Deixa seu rastro Puxa meu cabelo e se faz de laço Me deixa sem ar Eu não consigo disfarçar  [Pré-refrão] Eu perco foco e não dá pra parar Ouço minha voz pedindo pra você ficar Talvez seja tarde, mas eu esqueci de notar Fora de foco e fora de mim Meu coração acelerando é sempre assim Chega mais perto então Te tenho na minha mão, na minha mão  [Refrão] Então vem que eu te quero aqui de novo Então vem, me tira o sono e eu te tiro o ar Então vem, todo tempo ainda é pouco Então vem, vem, vem, vem, vem, vem, vem  [Verso 2] A melhor hora é sempre quando você chega e fecha a porta Não fala nada e só encosta Deixa o seu corpo me ganhar Deixa o seu cheiro Faz bagunça na minha nuca e fala no ouvido Perco a noção do perigo Eu não consigo disfarçar  [Pré-refrão] Eu perco foco e não dá pra parar Ouço minha voz pedindo pra você ficar Talvez seja tarde, mas eu esqueci de notar Fora de foco e fora de mim Meu coração acelerando é sempre assim Chega mais perto então Te tenho na minha mão, na minha mão  [Refrão] Então vem que eu te quero aqui de novo Então vem, me tira o sono e eu te tiro o ar Então vem, todo tempo ainda é pouco Então vem, vem, vem, vem, vem, vem, vem  [Ponte] E o seu toque sabe de cor o trajeto Sabe o jeito certo de me eletrizar E me faz ser arrepio Me tem fácil demais Eu gosto tanto, eu gosto tanto  [Refrão] Então vem que eu te quero aqui de novo Então vem, me tira o sono e eu te tiro o ar Então vem, todo tempo ainda é pouco Então vem, vem, vem, vem, vem, vem, vem",Manu Gavassi
25,Garoto Errado,/manu-gavassi/garoto-errado.html,Manu Gavassi,"Alguém pode me explicar Oque eu faço Pra não me sentir assim, Eu já comecei a perceber, O efeito que você tem sobre mim.  Meu coração começa a disparar, Será que eu tô pirando, Você quer me provocar Você me olha e eu começo a rir Quando o melhor que eu faço é fugir !  Então me diz o que eu faço Pra tentar te esquecer, Eu nem sei o que eu gosto Tanto,tanto em você  Seu sorriso e seu jeitinho De tentar me irritar Se tiver uma maneira Vou tentar evitar  Eu juro,eu faço tudo Para eu não Me apaixonar  Será que são mesmo reais Os sinais que eu percebi, Talvez eu esteja me iludindo E você não esteja nem aí  Mesmo assim eu continuo a imaginar Eu e você pra mim parece combinar Eu sou a letra e você a melodia Com você eu cantaria todo dia !  Então me diz o que eu faço Pra tentar te esquecer, Eu nem sei o que eu gosto Tanto,tanto em você  Seu sorriso e seu jeitinho De tentar me irritar Se tiver uma maneira Vou tentar evitar  Eu juro,eu faço tudo Para eu não Me apaixonar  Eu já notei que eu tenho que tomar cuidado Porque você é o tipo certo de garoto errado É só você aparecer pra eu perder a fala E a confusão acontecer  Então me diz o que eu faço Pra tentar te esquecer, E me diz porque eu gosto Tanto,tanto de você  Foi seu sorriso e seu jeitinho De tentar me irritar Se tiver uma maneira Vou tentar evitar  Eu juro,eu faço tudo Eu juro,eu faço tudo Eu juro,eu faço tudo Para eu não Me apaixonar",Manu Gavassi
26,Heart Song,/manu-gavassi/heart-song.html,MANU,"[Verso 1] As luzes me chamam, não dá pra ficar A noite lá fora não vai mais voltar Te levo comigo é só você falar, falar Agora tudo em volta me faz esquecer Perigo ou amor, é só escolher É livre quem dança sem saber por quê, por quê [Pré-Refrão] Não dá pra fugir Quero ficar pra sempre aqui Nesse momento Nessa mesma vibração Agora já não dá O que passou não vai voltar E essa noite eu não preciso de ninguém  [Refrão] Eu só preciso do som do meu coração batendo Eu só preciso do som Eu só preciso do som Eu só preciso do som do meu coração batendo Eu só preciso do som Eu só preciso do som  [Verso 2] As luzes me chamam, brilham só pra mim Não lembro de quando eu me senti assim A noite começa e eu não quero o fim, o fim Agora tudo em volta me faz esquecer Perigo ou amor, é só escolher É livre quem dança sem saber por quê, por quê  [Refrão] Eu só preciso do som do meu coração batendo Eu só preciso do som Eu só preciso do som Eu só preciso do som do meu coração batendo Eu só preciso do som Eu só preciso do som  [Verso 2] As luzes me chamam, brilham só pra mim Não lembro de quando eu me senti assim A noite começa e eu não quero o fim, o fim Agora tudo em volta me faz esquecer Perigo ou amor, é só escolher É livre quem dança sem saber por quê, por quê  [Pré-Refrão] Não pra fugir Quero ficar pra sempre aqui Nesse momento Nessa mesma vibração Agora já não dá O que passou não vai voltar E essa noite eu não preciso de ninguém  [Refrão] Eu só preciso do som do meu coração batendo Eu só preciso do som Eu só preciso do som Eu só preciso do som do meu coração batendo Eu só preciso do som Eu só preciso do som  [Ponte] É livre quem dança sem saber por quê É livre quem dança sem saber por quê É livre quem dança sem saber por quê É livre quem dança sem saber por quê É livre quem dança  [Refrão] Eu só preciso do som do meu coração batendo Eu só preciso do som Eu só preciso do som Eu só preciso do som do meu coração batendo Eu só preciso do som Eu só preciso do som  [Refrão] Eu só preciso do som do meu coração batendo Eu só preciso do som Eu só preciso do som Eu só preciso do som do meu coração batendo Eu só preciso do som Eu só preciso do som",Manu Gavassi
27,Hey,/manu-gavassi/hey.html,MANU,"[Verso 1] Hey, já não te vejo mais faz tempo, faz tempo É, você me liga perguntando se eu lembro, até lembro Eu sei bem onde isso vai chegar Esse é meu jogo, eu te ensinei a jogar Não tá fazendo nada então vem pra casa Só não pira porque disso não passa  [Refrão] Eu te avisei Se a gente começa, não dá pra voltar atrás, eu sei Se a gente começa, não dá pra parar Ih, oh, oh Se eu te beijo agora, você fica e pede mais Oh, oh Se eu te beijo agora, você não esquece mais Se eu te beijo agora, você fica e pede mais Se eu te beijo agora, você não esquece mais  [Verso 2] Hey, não acredite em tudo que eu digo, é perigo, é Diz que me ama, qualquer coisa eu te aviso, te aviso Eu sei bem onde isso vai chegar Esse é meu jogo, eu te ensinei a jogar Não tá fazendo nada então vem pra casa Só não pira porque disso não passa  [Refrão] Eu te avisei Se a gente começa, não dá pra voltar atrás, eu sei Se a gente começa, não dá pra parar Ih, oh, oh Se eu te beijo agora, você fica e pede mais Oh, oh Se eu te beijo agora, você não esquece mais Se eu te beijo agora, você fica e pede mais Se eu te beijo agora, você não esquece mais",Manu Gavassi
28,Hipnose,/manu-gavassi/hipnose.html,MANU,"É como um sonho e você não quer acordar Te vejo me olhando e tentando decifrar E eu não consigo mais parar  Ei cuidado que eu sou problema Eu sei com essa cara ninguém diz Eu cansei te ver chorar me faz sorrir outra vez Sem parar, se for maldade me desculpa eu não consigo evitar Se for maldade me desculpa eu não consigo evitar Se for maldade me desculpa eu não consigo evitar  É como um vício e não dá pra explicar O nosso beijo é hipnose e te faz querer ficar E é difícil respirar  Ei cuidado que eu sou problema Eu sei com essa cara ninguém diz Eu cansei te ver chorar me faz sorrir outra vez Sem parar, se for maldade me desculpa eu não consigo evitar Se for maldade me desculpa eu não consigo evitar   Tire a jaqueta jeans agora e vem pra cá Quando eu te esquecer você vai implorar Eu já sofri muito agora eu sei jogar, eu sei jogar, eu sei jogar  Tire a jaqueta jeans agora e vem pra cá Quando eu te esquecer você vai implorar Eu já sofri muito agora eu sei jogar, eu sei jogar, eu sei jogar  Ei cuidado que eu sou problema Eu sei com essa cara ninguém diz Eu cansei te ver chorar me faz sorrir outra vez Sem parar, se for maldade me desculpa eu não consigo evitar  Ei cuidado que eu sou problema Eu sei com essa cara ninguém diz Eu cansei te ver chorar me faz sorrir outra vez Sem parar  Se for maldade me desculpa eu não consigo evitar",Manu Gavassi
29,Já Não Importa Mais,/manu-gavassi/ja-nao-importa-mais.html,,"E se eu disser que seu futuro, se encontra em suas mãos Mas o medo de arriscar te faz ter a sensação Que os seus sonhos são frustrados e não vão acontecer Mas pra ser realidade só depende de você!  Só depende de você, pra fazer acontecer Então faça a sua parte, porque a minha vou fazer  [refrão]  Eu vou seguir, sem descansar Até que eu possa encontrar O meu lugar !  Sem desistir, vou alcançar, e a minha estrela vai brilhar E nunca, se apagará !  O meu lugar ! (4x)  A minha força vem do alto, mas mantenho os pés no chão Reconheço quem me apoia do início até o final  E não importa o que digam, nunca pare de lutar,a A historia da sua vida, só você pode mudar !  [refrão]  Eu vou seguir, sem descansar Até que eu possa encontrar O meu lugar !  Sem desistir, vou alcançar, e a minha estrela vai brilhar E nunca, se apagará ! (2x)  O meu lugar ! (4x)",Manu Gavassi
30,Linda Melodia,/manu-gavassi/linda-melodia.html,,"Não sei como aconteceu Eu te olhei, logo vi que você percebeu que entre a gente há algo mais Nem tentei disfarçar não vou mais voltar a trás  Você me olhou e eu transformei tudo aquilo que eu sentia na mais linda melodia  E eu parei de procurar tudo aquilo que eu queria em você eu consegui encontrar  Quero parar este momento pra tentar entender o que é este sentimento  Quero ouvir você falar que eu sou tudo que pediu, que te faço sonhar  Você me olhou e eu transformei tudo aquilo que eu sentia na mais linda melodia  E eu parei de procurar tudo aquilo que eu queria, em você eu consegui encontrar  Oh o oh Em você eu consegui encontrar",Manu Gavassi
31,Me Beija,/manu-gavassi/me-beija.html,MANU,"Você diz que ninguém fica mais linda que eu usando a sua roupa Te respondo que eu fico melhor sem (você me deixa louca) Chego bem mais perto do que a gente tá Te vejo tão perto que posso escutar Você abrindo o jogo pra me provocar, só pra me provocar  [Pré-refrão] Se o mundo acabasse agora, eu não sairia daqui Se o mundo acabasse agora, agora  [Refrão] Então me beija como se fosse acabar E não me solta, me beija como se fosse acabar Me beija como se fosse acabar Não fala nada, me beija como se fosse acabar  Você diz que não tem mais controle se eu beijo a sua boca Mas eu te mostro que tanto faz, temos a tarde toda Chego bem mais perto do que a gente tá Te vejo tão perto que posso escutar Você abrindo o jogo pra me provocar, só pra me provocar  [Pré-refrão] Se o mundo acabasse agora, eu não sairia daqui Se o mundo acabasse agora, agora  [Refrão] Então me beija como se fosse acabar E não me solta, me beija como se fosse acabar Me beija como se fosse acabar Não fala nada, me beija como se fosse acabar  [Ponte] Deixa a pressa na sala de estar Esquece o seu tempo em mim, vem cá Deixa a pressa na sala de estar Esquece o seu tempo em mim, vem cá Que já é cedo de novo Não dá pra te largar um segundo e parar Quero sua boca na minha Fazer você arrepiar Que já é cedo de novo Não dá pra te largar um segundo e parar Quero sua boca na minha Fazer você arrepiar  [Refrão] Então me beija como se fosse acabar E não me solta, me beija como se fosse acabar Me beija como se fosse acabar Não fala nada, me beija como se fosse acabar Como se fosse acabar, como se fosse acabar Então me beija como se fosse acabar Não fala nada e me beija, me beija",Manu Gavassi
32,Meio Sorriso,/manu-gavassi/meio-sorriso.html,Clichê Adolescente,"O tempo passa e está sempre tudo bem Até quando não está Na sua boca eu vejo as palavras Que esqueceu de falar Você esqueceu de se importar E agora o que restou, nada  E eu não sei mais porquê Eu me contento com o pouco que você me da E eu não consigo entender Minha fraqueza pelos seus meios sorrisos Que aparecem só quando você quer Pra me acalmar  Você me olha e está sempre tudo bem Mais eu sei que não está Eu me esforço pra ser o que você quer Você esqueceu de notar Você esqueceu de se importar E agora o que restou, nada   E eu não sei mais porquê Eu me contento com o pouco que você me da E eu não consigo entender Minha fraqueza pelos seus meios sorrisos Que aparecem só quando você quer Que aparecem só quando você quer Pra me acalmar  E eu não sei mais porquê E eu não sei mais porquê Eu me contento com o pouco que você me da E eu não consigo entender Não, não E eu não sei mais porquê Eu me contento com o pouco que você me da E eu não consigo entender Não, não, não E eu não sei mais porquê E eu não consigo entender Não, não",Manu Gavassi
33,Memories,/manu-gavassi/memories.html,,No one said that it was easy to forget about all the stuff you said No one said you would believe me I won't care about all the dreams I had  Now I just want you to be with me All my plans are made for us All the love that you gave up I don't know what else to do No no no no no All my songs I've wrote for you All the things we've used to do Now are just my memories Just my memories  I keep trying to get over you And I admit that we weren't mean to be I keep trying to don't look at you Let's pretend that our story ends  Now I just want you to stay with me All my plans are made for us All the love that you gave up I don't know what else to do No no no no no All my songs I've wrote for you All the things we've used to do Now are just my memories  Please don't let me here just wondering how you feel Come and tell me if it is real Is it real?  Guess it's just my memories Just my memories,Manu Gavassi
34,Mentiras Bonitas,/manu-gavassi/mentiras-bonitas.html,MANU,"[Verso 1] Mal te conheço e nem sei se deveria, tão errado Você me diz que ainda é cedo pra dormir eu também acho Eu deveria estar cansada desse tipo, desse plano E desses olhos de quem mente e você sabe que eu amo  [Pré-refrão] Chega perto e não dá mais pra voltar, eu sei Se eu soubesse, eu erraria sim de novo, outra vez Chega perto e não dá mais pra voltar, eu sei, eu sei  [Refrão] Enquanto começa eu consigo ver o fim Sua boca cheia de mentiras bonitas pra mim Enquanto começa eu consigo ver o fim Sua boca cheia de mentiras bonitas pra mim Enquanto começa eu consigo ver o fim Enquanto começa eu consigo ver o fim Sua boca cheia de mentiras bonitas pra mim Enquanto começa eu consigo ver o fim  [Verso 2] Você vai ver Eu brinco com o seu coração só porque eu posso Você me diz que agora tarde, eu concordo Eu deveria estar cansada desse tipo, desse plano E desses olhos de quem mente e você sabe que eu amo  [Pré-refrão] Chega perto e não dá mais pra voltar, eu sei Se eu soubesse, eu erraria sim de novo, outra vez Chega perto e não dá mais pra voltar, eu sei, eu sei  [Refrão] Enquanto começa eu consigo ver o fim Sua boca cheia de mentiras bonitas pra mim Enquanto começa eu consigo ver o fim Sua boca cheia de mentiras bonitas pra mim Enquanto começa eu consigo ver o fim Enquanto começa eu consigo ver o fim Sua boca cheia de mentiras bonitas pra mim Enquanto começa eu consigo ver o fim",Manu Gavassi
35,Muito Muito,/manu-gavassi/muito-muito.html,MANU,"Eu sou legal demais pra te perguntar onde você vai Te perguntar o que você faz Porque pra mim não importa Eu não quero saber tudo o que se passa dentro de você Se sou só eu, se nunca vai ser Até porque não importa  [Pré-refrão] Meu coração é gelo e por isso você quer E por isso você quer, e por isso você quer Se eu minto ou falo a verdade, você nunca vai saber Você nunca vai saber e por isso você quer Você sabe que  [Refrão] Eu sou muito, muito, muito, pra você Eu sou muito, muito, muito pra você, pra você Eu sou muito, muito, muito, pra você Eu sou muito, muito, muito pra você, pra você Sempre quer o que nunca vai ter, o que nunca vai ter O que nunca vai ter, o que nunca vai ter  Eu sou legal demais pra te perguntar onde você vai Te perguntar o que você faz Porque pra mim não importa Eu não quero saber tudo o que se passa dentro de você Se sou só eu, se nunca vai ser Até porque não importa  [Pré-refrão] Meu coração é gelo e por isso você quer E por isso você quer, e por isso você quer Se eu minto ou falo a verdade, você nunca vai saber Você nunca vai saber e por isso você quer Você sabe que  [Refrão] Eu sou muito, muito, muito, pra você Eu sou muito, muito, muito pra você, pra você Eu sou muito, muito, muito, pra você Eu sou muito, muito, muito pra você, pra você Sempre quer o que nunca vai ter, o que nunca vai ter O que nunca vai ter, o que nunca vai ter  [Ponte] Meu coração é gelo e por isso você quer E por isso você quer, e por isso você quer Se eu minto ou falo a verdade, você nunca vai saber Você nunca vai saber e por isso você quer Você sabe que  [Refrão] Eu sou muito, muito, muito, pra você (você vai ver) Eu sou muito, muito, muito pra você, pra você Eu sou muito, muito, muito, pra você (você vai ver) Eu sou muito, muito, muito pra você, pra você Sempre quer o que nunca vai ter, o que nunca vai ter O que nunca vai ter, o que nunca vai ter",Manu Gavassi
36,Música Secreta,/manu-gavassi/musica-secreta.html,CUTE BUT (still) PSYCHO,"Acordo um pouco tonta Sentindo a liberdade Faz tempo que eu decidi viver a minha idade Saio atrasada sentindo um vazio E a sensação é que eu nem moro mais aqui Falta de casa mas medo de ficar E perder o mundo acontecendo sem parar Mente cheia de sonhos e o meu corpo a mil Coração fechado, quem se aproximou sentiu  E faz tempo que eu quero te falar Que aquela noite eu chorei Mas não foi nada com você Na verdade eu chorei porque eu falei que ia embora E você nem teve medo de perder  E faz tempo que eu percebo que o que o universo manda Só pra rir e te fazer crescer E que piada engraçada do universo Me mostrar que dentre tantos, aprendi com você  Se a minha intensidade ainda for me matar Se a minha intensidade ainda for me matar Eu prefiro ser poesia e ter historias pra contar  Estou nos meus princípios, minhas convicções Prometo me abrir só pra quem merecer canções Mas aqui estou me traindo com você Amanhã faço de novo prometendo não fazer  Então só por essa noite a minha pele é sua E o conflito de certo e errado continua Talvez eu pense muito Talvez seja você Com o medo que a nossa geração tem de crescer  Se a minha intensidade ainda for me matar Se a minha intensidade ainda for me matar Eu prefiro ser poesia e ter historias pra contar  (Se a minha intensidade ainda for me matar) (Se a minha intensidade ainda for me matar) Eu prefiro ser poesia e ter historias pra contar  Se a minha intensidade ainda for me matar Se a minha intensidade ainda for me matar Eu prefiro ser poesia e ter historias pra contar  Se a minha intensidade ainda for me matar Se a minha intensidade ainda for me matar Eu prefiro ser poesia e ter historias pra contar",Manu Gavassi
37,Ninguém Vai Saber,/manu-gavassi/ninguem-vai-saber.html,MANU,"Pensando bem Eu não confio em ninguém Mas você me deu vontade de tentar Você me deu vontade de tentar Se eu te chamo, diz que vem Não sei o que você tem Mas só sei que dá vontade de tocar Só sei que dá vontade de tocar  Se eu quero e você quer Então tá tudo bem O seu corpo no meu Não conta pra ninguém Eu não vou contar, não vou contar Se eu quero e você quer Então tá tudo bem O seu corpo no meu Não fala pra ninguém Eu não vou falar, não vou falar  Ninguém vai saber, só eu e você Ninguém vai saber, só eu e você Ninguém vai saber, só eu e você Ninguém vai saber Ninguém vai saber  Pensando bem Eu não confio em ninguém Mas você me deu vontade de tentar Você me deu vontade de tentar Se eu te chamo, diz que vem Não sei o que você tem Mas só sei que dá vontade de tocar Só sei que dá vontade de tocar  Se eu quero e você quer Então tá tudo bem O seu corpo no meu Não conta pra ninguém Eu não vou contar, não vou contar Se eu quero e você quer Então tá tudo bem O seu corpo no meu Não fala pra ninguém Eu não vou falar, não vou falar  Ninguém vai saber, só eu e você Ninguém vai saber, só eu e você Ninguém vai saber, só eu e você Ninguém vai saber Ninguém vai saber",Manu Gavassi
38,Ninguém Vai Saber (Part. Agir),/manu-gavassi/ninguem-vai-saber-part-agir.html,,"Pensando bem, eu não confio em ninguém Mas você me deu vontade de tentar Você me deu vontade de tentar Se eu te chamo, diz que vem Não sei o que você tem Mas só sei que dá vontade de tocar Só sei que dá vontade de tocar  Se eu quero e você quer, então tá tudo bem O seu corpo no meu, não conta pra ninguém Eu não vou contar, não vou contar Se eu quero e você quer, então tá tudo bem O seu corpo no meu, não conta pra ninguém Eu não vou falar, não vou falar  Ninguém vai saber, só eu e você Ninguém vai saber, só eu e você Ninguém vai saber, só eu e você Ninguém vai saber, ninguém vai saber Ninguém vai saber, só eu e você Ninguém vai saber, só eu e você Ninguém vai saber, só eu e você Ninguém vai saber, ninguém vai saber  Ninguém vai saber Se tu não disseres, eu não vou dizer Não, perder tempo pra quê? Quando tudo que eu quero é poder fazer Coisas que eu nunca vá esquecer Dentre quatro paredes fazer acontecer Que eu faço valer a pena, baby, podes crer E amanhã? Amanhã logo se vê Eu já te dei o ok, hey Não vou deixar nada mei, hey Esquece o teu homem Porque o teu homem não sabe as coisas que eu sei, hey Fica entre nós, baby, [?] bem O que quiseres que eu faço, eu faço sem problema Tu queres com o gajo, taí Então descansa que ninguém, ninguém  Ninguém vai saber, só eu e você Ninguém vai saber, só eu e você Ninguém vai saber, só eu e você Ninguém vai saber, ninguém vai saber  Pensando bem Não deixes para amanhã o que podia ser agora Pensando bem É só deixastes levar assim pela noite afora Pensando bem Por mais que eu tente negar, não quero que te vás embora Só sei que dá vontade de tocar (dá) Só sei que dá vontade de tocar Pensando bem Não deixa para amanhã o que podia ser agora Pensando bem É só se deixar levar, quando é assim não controla Pensando bem Por mais que eu tente negar, eu quero você, não demora Só sei que dá vontade de tocar Só sei que dá vontade de  Ninguém vai saber, só eu e você Ninguém vai saber, só eu e você Ninguém vai saber, só eu e você Ninguém vai saber, ninguém vai saber  Ninguém vai saber, não Vai, vai Ninguém vai saber Agir! Manu!",Manu Gavassi
39,O Céu Eu Vou Tocar,/manu-gavassi/o-ceu-eu-vou-tocar.html,,Ventos frios me chamando Vejo o céu azul brilhar As montanhas sussurrando Que pra luz vão me levar Vou correr Vou voar E o céu eu vou tocar Vou voar E o céu eu vou tocar  Onde os bosques tem segredos E as montanhas imensidão Águas guardam os reflexos Dos tempos que se vão Vou gostar de cada história Meu sonho guardarei Como o mar e a tempestade Valente sempre serei  Vou correr Vou voar E o céu eu vou tocar Vou voar E o céu eu vou tocar  Eu vou tocar Como o vento voar Céu tocar,Manu Gavassi
40,O Fim,/manu-gavassi/o-fim.html,Clichê Adolescente,"Assoviando uma canção Sentindo nossos corações mais distantes Do que realmente estão As luzes lá fora chamam pra sair A noite sempre me encantou Mais agora você não está aqui  E, é engraçado como tudo aconteceu Do seu lado eu te olhei você percebeu Como agora tudo está perfeito assim Como a vida tinha um plano depois do fim O fim, foi só pra sentir saudade Então volta pra mim Não quero sentir sua falta Me leva com você E canta aquele refrão que me faz perceber Talvez não possa ficar um dia sem você  Os minutos passam devagar Ouvi dizer que com o tempo a gente aprende A suportar A cidade escura tenta me entreter Enquanto você olha o mar, me afogo em pranto Na vontade de você E, sinto que é errado precisar tanto assim De nós Do seu lado eu sou inteira, eu sou bem melhor Você diz que tudo está perfeito assim Que a vida tinha um plano depois do fim O fim, foi só pra sentir saudade Então volta pra mim Não quero sentir sua falta Me leva com você E canta aquele refrão que me faz perceber Talvez não possa ficar um dia sem você  O fim, foi só pra sentir saudade Então volta pra mim Não quero sentir sua falta Me leva com você E canta aquele refrão que me faz perceber Talvez não possa ficar um dia sem você",Manu Gavassi
